cableId,factor
14,1.0
15,1.0
1,1.0
2,2.1392630744849446
3,1.0
4,1.9998148148148147
5,2.021650087770626
6,23.351020408163265
7,2.100477297760372
8,2.0001929756850636
9,45.170103092783506
10,2.0002282583884954
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.5269286754002915
5,3.5574728639020314
6,3.1552704668694616
7,5.0544491525423725
8,2.0
9,1.9997660271408515
10,5.997894736842105
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000201045436268
3,1.0
4,2.0611145639113317
5,2.556390977443609
6,2.664766729997889
7,2.9031738730450787
8,2.0
9,2.0005159958720333
10,6.582342954159594
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.396793587174349
3,1.0
4,2.0
5,3.0308182784272053
6,18.62280701754386
7,3.146220978099786
8,2.0
9,1.9998154981549814
10,2.20528992878942
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,6.073563218390806
5,2.0
6,4.538617428507093
7,2.580133128520225
8,2.3181949667341626
9,2.000204540805891
10,2.48576512455516
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.187089439110662
3,1.0
4,2.000115526802218
5,1.9998373983739837
6,4.728189220628151
7,3.3019225561873813
8,2.4647294589178355
9,2.9872364039955603
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,71.421875
3,1.0
4,2.0
5,2.0
6,36.2887323943662
7,2.2285652502973297
8,2.3463522476050107
9,2.0
10,6.872607260726073
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.1284542969936227
5,1.99975074775673
6,4.167884423779475
7,2.8002900814459446
8,6.759056444818872
9,2.7452854559545337
10,2.0001882175795216
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.023969319271333
3,1.0
4,2.000158856235107
5,2.376786929884275
6,15.910665451230628
7,2.0
8,1.99971363115693
9,2.042117033171823
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000249563264288
3,1.0
4,5.923872875092388
5,14.681347150259068
6,2.8427274646400678
7,3.147732585320243
8,2.0003529827038475
9,1.9997353797300872
10,3.5051020408163263
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002140410958904
3,1.0
4,2.515477792732167
5,2.0
6,4.199963072378139
7,5.984477769008156
8,4.271084337349398
9,10.776951672862452
10,1.9993103448275862
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998538011695903
3,1.0
4,2.215581470683511
5,2.0
6,2.000138083402375
7,4.06425364758698
8,5.835125448028674
9,2.7344081459482394
10,1.999689730065157
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,17.82744282744283
3,1.0
4,1.999766791044776
5,4.738764044943821
6,5.181141439205955
7,2.703787633538362
8,2.0
9,1.9994435169727325
10,6.766478342749529
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,7.596578759800428
5,2.0001321702352635
6,105.52816901408451
7,3.4865053513261985
8,2.034005376344086
9,6.292253521126761
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.389064748201439
5,2.0
6,7.4680109534478465
7,2.9778638078221165
8,2.9146268656716416
9,3.718430034129693
10,2.0001835872957594
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,15.670560747663549
3,1.0
4,1.9997018485390576
5,2.5999645201348236
6,35.14473684210527
7,2.8373389988049396
8,2.0
9,4.444087403598972
10,1.9997108155002894
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998665599145984
3,1.0
4,2.2811263318112633
5,6.017672151127361
6,3.4828701941378
7,11.836351875808537
8,1.9997974888618872
9,2.0
10,2.2117350511132896
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000286204922725
3,1.0
4,2.401718213058419
5,5.383568548387097
6,4.337551299589603
7,8.455333333333334
8,2.000187265917603
9,2.0
10,2.3213564796124344
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999792703150912
3,1.0
4,5.585987261146497
5,2.0
6,4.840549469657451
7,3.058112710095573
8,11.975862068965517
9,2.374208494208494
10,1.999869910238064
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.269484622946216
3,1.0
4,2.000123762376238
5,2.3036292383711023
6,17.378074490513
7,2.747056209731171
8,2.0
9,2.886764705882353
10,1.999796251018745
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,5.555023923444976
5,2.053324333445832
6,2.6802982376863986
7,3.773218829516539
8,2.0
9,2.223035627135188
10,2.0004391743522176
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.5105853051058533
5,2.0003901677721423
6,2.008406725380304
7,4.923454367026497
8,4.827683615819209
9,2.0
10,2.8618705035971224
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997439180537775
3,1.0
4,5.188704318936877
5,5.16217540421362
6,4.876340555920333
7,2.6682634730538926
8,2.0
9,1.9997560380580628
10,4.199282786885246
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.053662982795944
3,1.0
4,2.0001109631602305
5,2.0
6,2.3833191489361703
7,117.6638655462185
8,3.493055555555556
9,2.0
10,12.00251256281407
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4867491166077738
3,1.0
4,1.9997632015155105
5,2.0
6,7.7597736625514395
7,2.0001325908247147
8,8.519072550486165
9,2.0
10,2.548846675712347
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001533742331286
3,1.0
4,4.40128248396895
5,1.9997721576668943
6,2.253071760454311
7,7.349612664196699
8,7.217927631578947
9,2.0
10,4.523251686190983
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.8128093158660845
3,1.0
4,2.0
5,2.0
6,3.101819757365685
7,2.0
8,2.4575226977950715
9,5.894366197183099
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000137570504884
3,1.0
4,2.430864403945828
5,3.2304299889746417
6,19.204580152671756
7,7.1512222853894265
8,2.0
9,2.09339132535943
10,2.0001154334526148
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997926601700189
3,1.0
4,3.106280193236715
5,5.8175675675675675
6,12.638063806380638
7,4.067988668555241
8,1.9976798143851509
9,2.4961622807017547
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.9786079182630907
3,1.0
4,2.0001605136436598
5,1.9998622779231512
6,8.990379173740804
7,5.485497237569061
8,2.159898854677971
9,3.197705207413945
10,1.9998160073597055
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,4.7166882276843465
5,2.1640452538631343
6,3.5362185952686596
7,5.718564650059313
8,2.000127518490181
9,2.6865274365274363
10,1.9998475842097243
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000261780104712
3,1.0
4,2.2959735576923075
5,3.7173659673659674
6,6.033908213972522
7,2.387462410363174
8,2.000313577924114
9,2.322525062656642
10,1.9998651200431616
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.063133903133903
3,1.0
4,2.0
5,2.0
6,36.67307692307692
7,2.0
8,3.0872549019607844
9,3.6777150916784205
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4132638693325825
3,1.0
4,1.9998833138856473
5,1.999782608695652
6,2.7132939438700148
7,14.613365155131264
8,3.748573757131214
9,64.26845637583892
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.5423301276998265
5,2.0
6,2.9177842565597665
7,18.0
8,2.2369337979094075
9,1.99984756097561
10,2.078751386468072
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997995590298656
3,1.0
4,75.01503759398496
5,2.000208073241781
6,2.131968145620023
7,2.8663199755276847
8,3.3682550805886473
9,16.97926267281106
10,1.9997286295793757
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.353587319243604
3,1.0
4,1.999881852551985
5,2.077096162955945
6,9.746527777777777
7,18.487376509330407
8,2.0001140380887215
9,2.0
10,7.778213935230619
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2692558746736293
3,1.0
4,2.0
5,2.0
6,24.973094170403588
7,2.0
8,3.396638655462185
9,2.4601515547426183
10,1.9997875955819884
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001311819493637
3,1.0
4,2.4695497246517655
5,2.0
6,3.493928419258628
7,5.033916513198282
8,6.645390070921985
9,2.0
10,2.507737656595431
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999792960662526
3,1.0
4,2.1275330396475773
5,2.3204884667571237
6,3.2852152040245945
7,4.150600282485875
8,1.9997661365762396
9,2.0
10,2.221679310788222
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,7.22834008097166
3,1.0
4,1.9997759856630823
5,2.0
6,22.181697612732094
7,3.6029728565273587
8,40.844827586206904
9,3.002605210420842
10,1.9998665242925788
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998602961721152
3,1.0
4,2.0656565656565657
5,2.4736053912392357
6,2.678091106290672
7,21.409248554913294
8,2.000302755071147
9,2.0
10,4.776075135936728
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.9375907111756168
5,2.0461322081575246
6,11.109783420463032
7,2.7795216741405078
8,2.0
9,1.9994890137966277
10,6.3522727272727275
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,6.449642625081221
5,2.602673980116558
6,4.371127331711274
7,3.8062146892655373
8,2.0
9,1.9998508575689784
10,3.7195561719833568
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0003763643206622
3,1.0
4,14.173333333333334
5,5.1002295332823255
6,3.7148692810457513
7,5.298298764856677
8,2.0
9,2.3967717717717716
10,2.00031328320802
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,18.857142857142854
3,1.0
4,2.0
5,2.0
6,2.9842363024181204
7,2.8092493876962976
8,3.9790888722927558
9,2.636324230602514
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999765203099319
3,1.0
4,4.046080760095012
5,2.0
6,16.448250728862973
7,3.4296352583586627
8,2.069111424541608
9,2.282696629213483
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.3077640475635346
5,2.000139742873113
6,2.8948401570386992
7,18.110526315789475
8,2.061797752808989
9,1.999738903394256
10,5.482462419470293
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.8850574712643677
5,2.0
6,6.994225721784777
7,2.6218024399842585
8,2.793388429752066
9,2.0
10,7.189458689458689
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997828918801561
3,1.0
4,14.574367088607595
5,2.6085918854415273
6,3.091153573956121
7,3.6599631305513656
8,1.999634101719722
9,2.0308767841538016
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.153391802398425
3,1.0
4,2.000166251039069
5,2.0
6,3.437604390360296
7,3.6445737414621804
8,2.3170536429143316
9,2.0
10,2.0131155085135757
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.1149425287356323
5,19.351473922902496
6,13.530140379851362
7,1.9998779445868422
8,2.0
9,2.005571030640669
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0601518784972024
3,1.0
4,1.9998060135790496
5,2.326536599677277
6,19.942528735632184
7,16.38509968520462
8,2.0
9,5.641651031894934
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001957330201603
3,1.0
4,3.3493936414290393
5,2.0
6,2.0
7,4.3905540417802
8,12.666666666666666
9,2.2496899032498137
10,1.9998897342595656
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999884286044897
3,1.0
4,2.3019445924347366
5,1.9991889699918897
6,2.1524314566173985
7,29.57674418604651
8,4.2573402417962
9,2.2542412270508945
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998235709244883
3,1.0
4,3.557752667922159
5,1.999852962799588
6,5.510258358662614
7,2.1947639225181597
8,2.3490500863557857
9,2.233830845771144
10,1.9993638676844783
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.182117028270874
3,1.0
4,2.0003144654088048
5,1.999817850637523
6,2.7254318727834344
7,2.4431340375346116
8,2.765491183879093
9,2.000226705962367
10,2.320010518012096
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.1885419112467717
3,1.0
4,2.0
5,2.0
6,2.513319153246227
7,4.95685177786656
8,2.841951930080117
9,2.0
10,2.7903525046382187
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,5.609467455621302
5,1.9998436522826766
6,3.8160722628874013
7,4.4770692490407455
8,2.891928555279222
9,2.000347947112039
10,2.5596616206589493
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.2285714285714286
5,2.9645473883242732
6,2.438189468895712
7,10.529960707269154
8,1.9998405612244898
9,4.134171907756814
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.967883853937527
3,1.0
4,2.0
5,2.0
6,5.536602870813398
7,6.486266816143498
8,2.6372549019607843
9,2.112616532007458
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.320565991705294
3,1.0
4,1.999853070819865
5,1.9997748761818999
6,2.0
7,4.2621532196487655
8,2.126136907611297
9,2.0001491869312247
10,3.8109721432632178
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,43.58479532163743
3,1.0
4,1.9997316876844646
5,2.0
6,4.912199630314233
7,3.9181717655731663
8,2.7389783065080477
9,1.9997520456236055
10,6.050262565641411
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.852478839177752
3,1.0
4,1.999501743896363
5,5.26273814798405
6,2.9267934040541963
7,16.25787631271879
8,2.0
9,2.0
10,20.71458773784355
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.9940989559691324
3,1.0
4,2.0
5,2.000186671644577
6,2.6331334990495687
7,2.7590010724682092
8,5.877674163466813
9,1.9998678122934566
10,2.749227693985099
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0003486750348674
3,1.0
4,4.028792134831461
5,2.0
6,2.1009975062344144
7,4.709993011879805
8,2.3967078189300413
9,3.2477732793522267
10,2.000166223404255
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999858156028369
3,1.0
4,2.338530436224913
5,2.3623357664233575
6,3.5524999999999998
7,2.128155755241763
8,2.0
9,2.0
10,3.3608768971332212
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.1026450848795895
5,10.47979797979798
6,28.208333333333336
7,10.17456647398844
8,2.0
9,2.0
10,2.3300229182582126
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4958128078817734
3,1.0
4,2.0001973943939992
5,2.0
6,3.040839098415532
7,2.8257984238905016
8,2.7588424437299035
9,2.0350662944870903
10,2.0001714677640603
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.49366085578447
3,1.0
4,2.0001866019779806
5,2.5245653817082387
6,10.740829346092504
7,5.1408396946564885
8,2.0
9,2.0
10,3.971310168951227
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2024138798089012
3,1.0
4,2.0002283626398722
5,2.343178036605657
6,3.6613960663324336
7,4.575421686746988
8,2.0003551136363638
9,3.8360886387618716
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.079344262295082
5,2.0002177226213806
6,3.9650686933645134
7,3.332800982800983
8,4.343735224586289
9,4.331364441819256
10,2.000272776868522
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.1819056785370545
3,1.0
4,2.000460405156538
5,2.0
6,2.5442809191840956
7,3.1193415637860085
8,3.7022206042955954
9,12.512328767123288
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,9.312796208530806
3,1.0
4,2.0010183299389
5,2.191164658634538
6,6.740615615615615
7,3.233747523860976
8,2.0
9,2.424626527840652
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.068192379182156
3,1.0
4,1.9998876656931028
5,2.00019105846389
6,2.6610865769744274
7,3.421497425062723
8,6.002866972477063
9,2.0167988800746617
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,6.8999999999999995
5,2.8645560134881976
6,21.081415929203537
7,2.0249914994899694
8,2.000130804447351
9,2.0
10,22.526315789473685
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001333688983727
3,1.0
4,2.6269048870204936
5,2.0
6,4.123144674604469
7,2.6575904121110177
8,2.593144560357675
9,4.970814977973568
10,2.0002215820961666
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000208637596495
3,1.0
4,76.696
5,1.9995936611133687
6,2.7660668380462727
7,2.786424969333515
8,2.3911564625850343
9,2.8660928742994396
10,1.9998603351955309
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3994389901823285
3,1.0
4,2.0
5,2.3544303797468356
6,3.3295843520782396
7,5.204331210191083
8,2.0
9,2.0
10,3.6409666283084006
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,4.311676082862523
5,2.0
6,2.9793264855025354
7,3.8765014379969545
8,8.825958702064897
9,2.0
10,4.309103740296401
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.50650039798355
5,2.00031867431485
6,27.197580645161292
7,3.2412301777991352
8,2.791018230324589
9,2.3411436541143655
10,1.9997617345723138
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,59.85454545454546
3,1.0
4,2.0
5,2.0
6,5.00384061449832
7,4.095481335952849
8,2.042754662840746
9,31.655737704918035
10,1.9997928748964373
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.27887323943662
5,2.3164435946462714
6,2.7386685552407934
7,4.7015197568389056
8,2.000825763831544
9,2.0
10,2.575473962083033
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.99987012987013
3,1.0
4,2.1213665794186527
5,2.266315643619232
6,2.003300330033003
7,4.985138834571764
8,2.0
9,2.000166251039069
10,2.532842105263158
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999877750611247
3,1.0
4,2.1171217807687333
5,2.159261396422389
6,3.5150188979510637
7,4.210651733587513
8,2.0
9,3.603641456582633
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3270166023813514
3,1.0
4,2.0
5,2.0
6,2.0
7,8.58941798941799
8,2.029943855271366
9,2.0341176470588236
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998232591021563
3,1.0
4,2.7450266860747212
5,2.164172535211268
6,2.739631596790598
7,2.8098052851182196
8,2.0004068348250614
9,2.2902835640370918
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.104106972301814
3,1.0
4,2.0002357378595
5,1.9998801964777766
6,3.0049324469225818
7,3.957074272804293
8,2.0407090464547677
9,8.395013123359579
10,2.0003126954346464
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.4075655887736422
3,1.0
4,2.0
5,10.949558638083229
6,4.983070773571597
7,2.2131370091896407
8,2.0002303616678185
9,2.381250979777395
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001457938474996
3,1.0
4,3.010533245556287
5,2.3306559571619814
6,2.0
7,6.759847522236341
8,2.0
9,2.0
10,2.5992049150704735
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2114516881904467
3,1.0
4,2.000140726146918
5,2.0
6,2.0
7,5.944533762057878
8,3.420689655172414
9,2.5776458951533137
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.5054945054945055
3,1.0
4,2.0
5,2.112539413048751
6,5.765263157894737
7,56.75647668393783
8,2.0
9,2.000110729708781
10,2.0683613878392304
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,7.6209453197405015
3,1.0
4,1.9997568093385216
5,2.4670678702774995
6,11.64847512038523
7,3.3020134228187916
8,1.9997289972899732
9,2.3636224333435485
10,1.9998703487618308
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.003850596842511
3,1.0
4,2.0
5,2.0
6,4.868234100135318
7,4.599808214799425
8,7.8786885245901646
9,2.000367511944138
10,2.148835373075405
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000519750519751
3,1.0
4,5.459574468085107
5,2.00090661831369
6,4.083456062837506
7,7.248801742919391
8,3.0068119891008176
9,53.778481012658226
10,1.9997646505060014
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.977691141433831
3,1.0
4,2.0
5,3.9167468719923
6,3.0127101813848802
7,12.530286343612335
8,1.9997542997542996
9,2.0
10,2.002408912978019
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.455298013245033
3,1.0
4,1.9996084573218482
5,2.2812254516889237
6,2.580654258319233
7,15.562925170068029
8,2.0
9,3.800386100386101
10,1.9997968305566844
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,4.218761318362912
5,2.5009014423076925
6,2.260381933919369
7,14.09640831758034
8,2.0002403268445086
9,2.0
10,2.1192350956130483
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.552475247524753
3,1.0
4,2.0
5,2.7335898052416443
6,4.228826151560178
7,4.385208012326657
8,2.000175932441942
9,2.1259668508287293
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.814843598212551
3,1.0
4,2.0
5,2.0
6,3.450178237990155
7,2.07059902200489
8,17.765765765765764
9,2.0
10,2.0932868352223193
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,9.672072072072073
5,1.999852702901753
6,2.4564081960626756
7,2.632319173363949
8,2.7252107587314334
9,2.0
10,3.7014512785072564
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.90032154340836
3,1.0
4,2.0
5,3.301239669421488
6,2.7657605552342397
7,26.76492537313433
8,1.999749687108886
9,1.9997285559174809
10,2.3029071584870273
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9996771068776236
3,1.0
4,2.0205546492659057
5,3.4029968454258674
6,12.085844748858449
7,2.0
8,1.999536607970343
9,2.0
10,2.0858310626703
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.6691497093023258
3,1.0
4,1.999863871494691
5,3.9169246646026834
6,48.99162011173184
7,9.552832244008714
8,2.0002635046113304
9,2.303846153846154
10,2.000145180023229
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.285201435979258
5,2.0
6,3.4173441734417342
7,37.29390018484288
8,15.687943262411348
9,2.100502512562814
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.0455675227837613
5,2.44819391634981
6,2.288334457181389
7,3.350710900473934
8,1.999611801242236
9,3.3143843498273875
10,1.9998611303985554
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.3333333333333335
5,21.83943661971831
6,2.9930236010093507
7,4.457117595048629
8,1.9997420686097496
9,2.2446236559139785
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.645719489981785
5,1.9998063516653757
6,4.1428833119618975
7,3.255974661675785
8,4.608210620258813
9,2.0701895277867006
10,1.9998448409619858
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.45994976276863
5,2.0
6,3.889902445204611
7,4.2378191856452725
8,3.276129943502825
9,1.9997275204359672
10,2.3246753246753245
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.139084507042254
3,1.0
4,2.000283607487238
5,2.6364752840036845
6,3.254980079681275
7,2.4931670425898895
8,2.0002329373398555
9,2.0
10,3.9481193255512324
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.1997587454764775
5,2.0
6,2.6914095079232694
7,3.498102981029811
8,5.598249027237354
9,2.0
10,2.651977966950426
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.34106090373281
3,1.0
4,2.0
5,2.0003517411185365
6,3.951412818745693
7,3.6612388250319285
8,6.582175925925926
9,4.478792235801581
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.7899860917941584
5,2.0
6,7.406952965235174
7,52.34104046242774
8,2.6486598794930396
9,2.0
10,4.661596958174904
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0285865537321333
3,1.0
4,2.0
5,2.0002914602156805
6,4.142114642114642
7,4.778653417851636
8,11.30642504118616
9,2.0
10,2.563561266636072
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,36.11914893617021
5,2.0
6,4.763065258597346
7,4.681927069470322
8,2.0373899408997707
9,2.0
10,2.0756655768332553
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.238049095607235
5,2.0
6,10.488789237668161
7,4.400752587017874
8,3.1624565469293167
9,1.9998545877562892
10,3.571280186964425
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.2963235294117648
5,2.000262123197903
6,24.567656765676567
7,2.5793485793485793
8,2.09470216854241
9,2.3818812310359774
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.4443059019118873
5,7.0365013774104685
6,3.3907608695652174
7,3.468809073724007
8,2.000195771339076
9,2.4537194775695625
10,2.0001542971763615
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.73041108335226
3,1.0
