cableId,categorie,stdLoad
6,naive,40.987446983880446
7,naive,42.56250013542176
8,naive,50.471628581478
9,naive,19.667228876144872
10,naive,19.667228876144872
11,naive,3.5213917703090067
12,naive,62.55677336095056
13,naive,16.044252865122765
14,naive,57.2980081096484
15,naive,82.4069935882754
1,bs,0.0
2,bs,29.84625660503061
3,bs,0.0
4,bs,36.40598073577106
5,bs,2.3970919882223964
6,bs,51.1066625630488
7,bs,43.73470932794683
8,bs,34.73147611797307
9,bs,11.407875934341735
10,bs,19.320515003487873
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,64.44571203734195
2,naive,55.51188041011281
3,naive,64.97604212323185
4,naive,55.51150653993577
5,naive,22.145000188153833
6,naive,73.34478459158302
7,naive,73.39483096581121
8,naive,20.62916947754643
9,naive,29.27476430306485
10,naive,29.27476430306485
11,naive,36.45135457016652
12,naive,56.401926631789614
13,naive,51.703647840360354
14,naive,102.39613298362394
15,naive,126.6353636934714
1,bs,0.0
2,bs,33.468189374389524
3,bs,0.0
4,bs,47.117836679259085
5,bs,15.655344135470163
6,bs,89.36880682505128
7,bs,89.05557309904866
8,bs,13.484526317227461
9,bs,16.984588111971785
10,bs,28.780681599526677
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,45.94072757368999
2,naive,23.633516454391632
3,naive,7.106423150924803
4,naive,23.637481535335642
5,naive,50.70373843876472
6,naive,19.79839968280265
7,naive,30.756827348922524
8,naive,50.70373843876472
9,naive,61.50602599203865
10,naive,61.50582973724252
11,naive,38.657527727468555
12,naive,95.80633142147327
13,naive,24.762879477152897
14,naive,25.166885650261403
15,naive,98.18651126217252
1,bs,0.0
2,bs,24.296189001569772
3,bs,0.0
4,bs,23.637481535335642
5,bs,29.30013822492993
6,bs,30.716718574743634
7,bs,30.716718574743624
8,bs,47.519322736475665
9,bs,47.919557941756246
10,bs,39.672015325667545
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,70.97937869550564
2,naive,45.86052223863134
3,naive,18.64640581988926
4,naive,45.86403856327235
5,naive,21.521568251407704
6,naive,60.024445247521676
7,naive,45.56398914347455
8,naive,21.5168801951708
9,naive,24.272569565938692
10,naive,24.266850502966665
11,naive,19.26865978733342
12,naive,17.727050153447895
13,naive,2.411234123846127
14,naive,35.80193616738253
15,naive,34.3303808046991
1,bs,0.0
2,bs,45.86052223863134
3,bs,0.0
4,bs,8.49235244205044
5,bs,21.521568251407704
6,bs,62.14654160396485
7,bs,74.35227804176547
8,bs,17.762522343406076
9,bs,27.0963318550685
10,bs,24.266850502966665
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,9.319667376038696
2,naive,47.597299993452005
3,naive,54.66642525353199
4,naive,47.59780133227444
5,naive,26.126504262912785
6,naive,59.40784371813284
7,naive,55.77477808113628
8,naive,26.126504262912785
9,naive,29.540177724583852
10,naive,49.00598900474648
11,naive,25.229569952736014
12,naive,54.64614076035012
13,naive,58.87371060159195
14,naive,85.43414442325347
15,naive,88.48806192174551
1,bs,0.0
2,bs,42.82859208519467
3,bs,0.0
4,bs,27.80422989402871
5,bs,17.676188314603728
6,bs,70.87819193282704
7,bs,46.81527777695369
8,bs,19.328182359790933
9,bs,15.577562389539644
10,bs,29.535634974270202
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,46.414489117084976
2,naive,38.90142285315538
3,naive,29.062088706767103
4,naive,38.903892157469286
5,naive,49.722138261878214
6,naive,56.032095683337296
7,naive,54.451210795930486
8,naive,60.43784741368608
9,naive,21.96651087451077
10,naive,36.820545329113926
11,naive,33.51686142824235
12,naive,117.33962316947995
13,naive,37.68879143724298
14,naive,47.78069205582244
15,naive,142.31571464806504
1,bs,0.0
2,bs,39.934454213540135
3,bs,0.0
4,bs,23.102344036915387
5,bs,15.796765491707475
6,bs,53.55627445345067
7,bs,68.9796590186798
8,bs,49.72044884484988
9,bs,26.191235175149718
10,bs,21.963406687791704
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,6.130615792887367
2,naive,1.9374725804511466
3,naive,19.72120812729281
4,naive,1.9445436482630056
5,naive,21.158220427688775
6,naive,57.375145875942785
7,naive,60.309987194138444
8,naive,21.1586310206182
9,naive,49.51551095363957
10,naive,49.51622394057662
11,naive,68.21459118106624
12,naive,78.53270261320979
13,naive,33.49564822480676
14,naive,52.192099338245946
15,naive,96.04562529748047
1,bs,0.0
2,bs,1.9374725804511466
3,bs,0.0
4,bs,1.9445436482630056
5,bs,18.269657905937922
6,bs,43.80243372234013
7,bs,58.260988663083985
8,bs,12.62005942933709
9,bs,48.722948733972714
10,bs,28.738626155982704
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,62.967858864662055
2,naive,8.038360114683426
3,naive,31.88344476370143
4,naive,8.039502472168287
5,naive,25.97904331700201
6,naive,65.9285054433968
7,naive,59.37765351263611
8,naive,24.296930533162687
9,naive,38.97869792164262
10,naive,38.97833842875639
11,naive,52.91987150400122
12,naive,74.27208314681445
13,naive,21.121279554042175
14,naive,68.42892882399957
15,naive,101.98444854610199
1,bs,0.0
2,bs,8.038360114683426
3,bs,0.0
4,bs,3.6203867196751225
5,bs,24.302274241999108
6,bs,86.86265423068765
7,bs,67.17881387262902
8,bs,13.010764773832474
9,bs,23.609238304810543
10,bs,32.8617442223223
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,55.401816305965994
2,naive,34.55418112664998
3,naive,2.4890158697766473
4,naive,34.55877071502014
5,naive,32.432977558857175
6,naive,44.727270205099714
7,naive,43.377556142815116
8,naive,42.69
9,naive,62.79858139321301
10,naive,51.34808500161748
11,naive,24.26790473032231
12,naive,137.32281331470992
13,naive,36.727126214829276
14,naive,34.022774725174905
15,naive,147.5960544509022
1,bs,0.0
2,bs,34.55418112664998
3,bs,0.0
4,bs,18.823182515185895
5,bs,14.813887065858173
6,bs,43.02669665451903
7,bs,53.30169314071239
8,bs,30.186388488853712
9,bs,51.34635040584675
10,bs,15.733125881400682
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,39.37877664427883
2,naive,48.004340081566234
3,naive,18.200928547741732
4,naive,48.00603807508662
5,naive,55.88410231601351
6,naive,49.648516288978556
7,naive,51.80465374848094
8,naive,55.88454944496436
9,naive,29.589877069700712
10,naive,27.393474283729205
11,naive,53.78961284486067
12,naive,86.41785194367436
13,naive,26.056884886724276
14,naive,43.69528006547161
15,naive,101.55527111336512
1,bs,0.0
2,bs,44.435833888128315
3,bs,0.0
4,bs,27.797896203370016
5,bs,49.07057910126324
6,bs,70.85356324843515
7,bs,47.06567999437948
8,bs,33.014860795304486
9,bs,27.394324838063326
10,bs,14.21991736966147
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,51.442018331321336
2,naive,65.83471595594531
3,naive,20.48488345097428
4,naive,65.83471595594531
5,naive,35.40864713126818
6,naive,39.395929104413824
7,naive,40.085861223129534
8,naive,35.408457558423336
9,naive,51.49177701342225
10,naive,67.29471815578596
11,naive,17.74130913997048
12,naive,72.48945132183839
13,naive,70.72482025427848
14,naive,66.95125166865814
15,naive,88.64971210792612
1,bs,0.0
2,bs,45.23507746576028
3,bs,0.0
4,bs,47.92791079666767
5,bs,27.49590757427973
6,bs,50.917498301991756
7,bs,50.917772928516825
8,bs,22.904838644560094
9,bs,9.114606409494598
10,bs,51.49177701342225
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,0.0
2,naive,53.258548922528234
3,naive,31.88344476370143
4,naive,53.258548922528234
5,naive,35.71033592206417
6,naive,32.43471648301143
7,naive,36.72414146942943
8,naive,24.083958008046213
9,naive,33.74852626412004
10,naive,33.74775288815538
11,naive,70.08842415121059
12,naive,85.47324095458792
13,naive,51.88749560346886
14,naive,75.42919593897312
15,naive,104.37822991784574
1,bs,0.0
2,bs,53.258548922528234
3,bs,0.0
4,bs,7.1064231509248
5,bs,24.08395800804621
6,bs,45.21947865687971
7,bs,45.21947865687973
8,bs,2.976919548795361
9,bs,20.26280335985127
10,bs,28.814392237213678
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,39.79596964517889
2,naive,37.45146948607847
3,naive,25.682118292695407
4,naive,37.45210485851674
5,naive,29.115357201999085
6,naive,62.02829779049006
7,naive,68.97870135048935
8,naive,29.113970873104893
9,naive,5.1906101118590415
10,naive,3.900397415648821
11,naive,49.30655585213796
12,naive,52.18174252339393
13,naive,21.807173131793125
14,naive,45.394315723447136
15,naive,62.7715310287419
1,bs,0.0
2,bs,35.7048834194988
3,bs,0.0
4,bs,21.626003637596416
5,bs,17.13934168319581
6,bs,64.18549602519248
7,bs,71.56604245962839
8,bs,25.737156020042306
9,bs,1.6334166645409245
10,bs,1.6404877323527904
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,64.9053314451132
2,naive,19.061228536831862
3,naive,17.84737515714846
4,naive,19.061228536831862
5,naive,17.06824610204575
6,naive,84.41187897742829
7,naive,100.31390865677601
8,naive,17.06761651002662
9,naive,38.42780547121229
10,naive,50.665000082239544
11,naive,45.01441769033561
12,naive,115.11954069574807
13,naive,39.11714713523981
14,naive,32.78651602920526
15,naive,143.0398084662469
1,bs,0.0
2,bs,5.282087655463509
3,bs,0.0
4,bs,19.061228536831862
5,bs,9.85690282661513
6,bs,74.07398300573105
7,bs,106.62014959659359
8,bs,16.23280731522842
9,bs,17.472608563119586
10,bs,35.8220295349105
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,6.392245301926389
2,naive,43.13377678803469
3,naive,32.71783076550155
4,naive,43.13345520977114
5,naive,35.69078405788624
6,naive,51.01682607050043
7,naive,60.179372028775596
8,naive,35.689943845103855
9,naive,54.19077189276171
10,naive,31.776233781449513
11,naive,12.812774875100242
12,naive,70.29509776253565
13,naive,62.24660994785178
14,naive,55.82483407946682
15,naive,89.97736587520926
1,bs,0.0
2,bs,26.466784844404508
3,bs,0.0
4,bs,35.71597588381611
5,bs,28.970261188559096
6,bs,45.78932290028612
7,bs,75.52934352510508
8,bs,22.240047212180105
9,bs,31.771259549053664
10,bs,22.125371183327072
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,45.41746855561195
2,naive,17.473502797092515
3,naive,60.52834046956846
4,naive,17.467734064077497
5,naive,36.14533672089204
6,naive,64.5724497202854
7,naive,63.43304753395066
8,naive,36.14461912465902
9,naive,48.51803822634766
10,naive,70.76427788792874
11,naive,29.755053352329917
12,naive,121.46575378819057
13,naive,21.73646245367447
14,naive,49.30866455299717
15,naive,136.66309922231247
1,bs,0.0
2,bs,20.880863248438747
3,bs,0.0
4,bs,17.467734064077497
5,bs,20.991456198494976
6,bs,93.85516869979334
7,bs,75.2136273113678
8,bs,35.631499173250255
9,bs,3.8254476862192197
10,bs,48.514877443247585
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,51.16624668665858
2,naive,43.12803757418136
3,naive,5.077026688919411
4,naive,43.13001622999926
5,naive,27.79293855160575
6,naive,39.01927254575616
7,naive,35.66792214301248
8,naive,48.01803228996374
9,naive,21.435000194386127
10,naive,14.046038587445215
11,naive,40.14952303577217
12,naive,123.88300500875818
13,naive,36.514994180473316
14,naive,38.38260586949945
15,naive,135.6478812649378
1,bs,0.0
2,bs,41.527995777948796
3,bs,0.0
4,bs,24.91738549687748
5,bs,28.079210280917803
6,bs,43.12040854784812
7,bs,43.122641771270615
8,bs,27.798530536702838
9,bs,15.15329832082771
10,bs,3.5355339059327378
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,59.41818282310559
2,naive,33.77849093728138
3,naive,26.799347006970148
4,naive,31.565246712167475
5,naive,22.12882584624257
6,naive,60.03949271852183
7,naive,63.067683932951475
8,naive,32.3396665618762
9,naive,41.83076379890762
10,naive,41.83076379890762
11,naive,6.427600640985717
12,naive,61.90055575631915
13,naive,61.3203000644974
14,naive,61.79352258395158
15,naive,77.13624593676563
1,bs,0.0
2,bs,33.77849093728138
3,bs,0.0
4,bs,31.565246712167475
5,bs,1.866761902332486
6,bs,77.78909799365633
7,bs,78.16498981854558
8,bs,22.12564650656187
9,bs,24.389156060293136
10,bs,41.67196339666915
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,17.875659428395924
2,naive,45.01701706021846
3,naive,30.455089065704602
4,naive,45.01701706021846
5,naive,47.631492383366144
6,naive,61.90517860226055
7,naive,60.90112132702394
8,naive,27.500882410085197
9,naive,21.74519314699228
10,naive,21.744677509680383
11,naive,46.93774813516302
12,naive,73.86216102228768
13,naive,54.48964855823535
14,naive,83.1631446816036
15,naive,97.30596042868586
1,bs,0.0
2,bs,37.45879380510447
3,bs,0.0
4,bs,27.51949551378683
5,bs,27.500882410085197
6,bs,73.6863877071833
7,bs,68.25387241761452
8,bs,25.201285681488557
9,bs,14.17674269122965
10,bs,16.73783837098845
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,16.54629867976521
2,naive,59.48425842187157
3,naive,39.44948732239749
4,naive,59.48425842187157
5,naive,36.43620680952762
6,naive,16.26727789152199
7,naive,26.550443633635524
8,naive,21.19692745030122
9,naive,69.14272340600998
10,naive,49.70620316754574
11,naive,24.020417356907018
12,naive,113.6111488318329
13,naive,47.093311627024065
14,naive,53.29764941658621
15,naive,125.63136622302586
1,bs,0.0
2,bs,37.25162949456037
3,bs,0.0
4,bs,47.983112654349554
5,bs,21.19692745030122
6,bs,23.47594513539338
7,bs,23.48301620320524
8,bs,16.27759810291433
9,bs,49.70345762620545
10,bs,1.9657568516986028
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,60.196000282410786
2,naive,59.69517477708452
3,naive,44.80228565597965
4,naive,59.69517477708452
5,naive,36.11500011537219
6,naive,91.16308741559195
7,naive,92.00838005312342
8,naive,30.20736334074856
9,naive,54.985659645644574
10,naive,31.874255023974023
11,naive,10.599530649986347
12,naive,105.39189015289554
13,naive,35.652323907425725
14,naive,63.42258351722989
15,naive,123.64822886858987
1,bs,0.0
2,bs,46.15658457901755
3,bs,0.0
4,bs,38.76802333538988
5,bs,25.533625868646237
6,bs,89.4375224668036
7,bs,100.06163213240127
8,bs,16.885709934734756
9,bs,31.874255023974023
10,bs,25.89425032705137
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,21.071782079359117
2,naive,60.21607668776393
3,naive,54.41186681230484
4,naive,60.21607668776393
5,naive,38.71492089621261
6,naive,61.91454796733963
7,naive,62.83509347035756
8,naive,30.41799467420559
9,naive,32.61217397946152
10,naive,18.956932768778817
11,naive,6.901362184380703
12,naive,146.28505539983684
13,naive,48.429743443466634
14,naive,73.91480929646868
15,naive,146.83075024591332
1,bs,0.0
2,bs,47.93504598238468
3,bs,0.0
4,bs,38.126543247454265
5,bs,10.401540751254116
6,bs,59.1003205716066
7,bs,73.05306992180411
8,bs,10.408611819065978
9,bs,18.956932768778817
10,bs,14.729034252115785
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,67.36606304364237
2,naive,50.97870960835841
3,naive,25.554839072081826
4,naive,50.9780196914971
5,naive,37.80808775910255
6,naive,49.52622133779238
7,naive,49.51248852562351
8,naive,37.807150117405044
9,naive,21.592459331905665
10,naive,31.54214469034512
11,naive,1.965756851698602
12,naive,54.51358594528872
13,naive,25.69626042831914
14,naive,60.21838119157084
15,naive,81.54957409440121
1,bs,0.0
2,bs,29.514139549262378
3,bs,0.0
4,bs,49.70001207243315
5,bs,22.221698854948066
6,bs,65.70500767318526
7,bs,65.70501071709322
8,bs,33.52344403548061
9,bs,1.788980156401966
10,bs,21.592459331905665
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
